id,name,system
36822,"Fan Settlement",6589
36899,"Vakhmistrov Survey",6587
36900,"De Orbital",6587
36901,"Brunner Landing",6516
37002,"Jewitt Terminal",6650
37003,"Whitney Relay",6435
37004,"Theodor Winnecke Base",6435
37106,"Snodgrass Colony",6725
37107,"Buckell Terminal",6725
37350,"Balog Platform",6557
37575,"Al-Khujandi Port",6726
37576,"Kahn Platform",6726
37823,"Langley Depot",6690
37824,"Clark Prospect",6690
37979,"Sewell Survey",6453
39269,"Powers Port",6487
39283,"Bradley Works",6454
39426,"Oxley Station",6461
39437,"Agrippa Terminal",6489
39438,"Mozhaysky Colony",6489
39459,"Sweet Orbital",6460
39460,"Bolkow Orbital",6460
39461,"van Royen Vision",6720
39462,"O'Neill Station",6720
39627,"Mayor Legacy",6599
39628,"Mies van der Rohe Prospect",6599
39636,"Moore Landing",6491
39637,"Arai Settlement",6491
39672,"McIntosh Dock",6464
39800,"Tombaugh's Claim",6467
39801,"Check's Claim",6467
39860,"Jahn Beacon",6477
39861,"Haberlandt Depot",6477
39882,"Yakovlev Orbital",6473
39883,"Barbuy Station",6473
39884,"Gurevich Vision",6473
39893,"Parmitano Relay",6733
39894,"Duckworth Settlement",6733
39928,"Helffrich Dock",6586
39929,"Molchanov Orbital",6586
39930,"Sagan Ring",6586
39944,"Stott Port",6724
39945,"Ray Gateway",6724
39946,"Leavitt Vision",6724
39987,"Anastase Perrotin Prospect",6632
39989,"Gehry Platform",6692
39990,"Young Relay",6692
40058,"Schoenherr Dock",6508
40226,"Adams Dock",6540
40227,"Siemens Orbital",6540
40228,"Bosch Platform",6540
40238,"Zenbei Vision",6502
40239,"Darwin Horizons",6502
40267,"Gunter Dock",6521
40268,"Herschel Point",6521
40274,"Trimble Outpost",6719
40327,"Biggle Oasis",6548
40328,"Kandel Colony",6548
40329,"Eskridge Dock",6498
40330,"Schachner Settlement",6498
40331,"Cormack Platform",6749
40332,"Bloomfield's Claim",6749
40333,"Weston Dock",6434
40334,"Binnie Outpost",6434
40339,"Nomen Vision",6513
40340,"Zhu Station",6513
40341,"Bolton Hub",6513
40365,"Sitterly Dock",6504
40366,"Chertovsky Hub",6748
40367,"Kagawa Platform",6748
40404,"Sugano Terminal",6573
40405,"Dawes Station",6573
40432,"Cook Terminal",6546
40433,"McQuay Installation",6546
40434,"Fernao do Po Settlement",6472
40449,"Alexandrov Station",6553
40450,"Silves Depot",6553
40460,"Ashton Orbital",6679
40480,"Niemeyer Terminal",6624
40481,"Wallerstein Vision",6624
40482,"Parise Hangar",6578
40483,"Detmer Landing",6578
40539,"Sargent Vision",6443
40540,"Naubakht Colony",6443
40543,"Jakes Dock",6665
40595,"Carpenter Port",6614
40596,"Lopez-Garcia Vision",6475
40599,"Impey Landing",6459
40600,"Searle Platform",6459
40657,"Boss City",6743
40658,"Lagrange Ring",6743
40735,"Hatanaka Orbital",6436
40736,"Zel'dovich Station",6436
40861,"Lopez de Villalobos Port",6565
40862,"Burnham Orbital",6565
40894,"Valigursky Orbital",6505
40895,"Lundmark Terminal",6505
40896,"Bouwens Vision",6505
40913,"Cherry Mines",6656
40914,"Sheremetevsky Survey",6480
41975,"Boss Enterprise",6558
41989,"Karlsefni Settlement",6457
42138,"Godel Vista",6532
42140,"Bruce Penal colony",6532
42251,"Schade Camp",6579
42598,"Froud Survey",6655
42660,"Piccard Arena",6722
42755,"Herndon Penal colony",6722
43300,"Leberecht Tempel Escape",6466
43540,"Conway Survey",6620
43601,"Herbert Survey",6646
43698,"Antoniadi Survey",6447
43938,"Collins Vista",6526
43944,"Dingle Survey",6419
44179,"Ikeya Survey",6459
44374,"Langford Installation",6490
44426,"Milne Relay",6448
44871,"Perga Survey",6571
45116,"Thesiger Terminal",6688
45127,"Hoffleit Arsenal",6688
45132,"Fontana Installation",6628
45136,"Coggia's Progress",6529
45400,"Foerster Bastion",6742
45533,"Bond Terminal",6434
45707,"Bridger Horizons",6660
45763,"Strzelecki Arena",6655
46032,"Shipton Terminal",6462
46042,"Schiltberger Relay",6655
46101,"Cixin Depot",6720
46103,"Finney Holdings",6720
46497,"Watt-Evans Relay",6682
46725,"Nakaya's Folly",6618
47210,"Franklin Vista",6597
47432,"Chadwick Point",6554
47629,"Balmer Terminal",6552
47691,"Janifer Prospect",6650
47770,"Mrkos Keep",6614
47860,"Miklouho-Maclay Silo",6686
48208,"Trimble Penal Colony",6552
48209,"Konscak Observatory",6552
48210,"Von Bellingshausen Base",6552
48277,"McMullen Penal colony",6689
48409,"Sy Holdings",6619
48428,"Spielberg Terminal",6463
48520,"Lyne Prospect",6557
48531,"Flagg Bastion",6631
48675,"Kimberlin Laboratory",6428
49104,"Resnick Bastion",6646
49146,"Brackett Installation",6583
49194,"Muramatsu Camp",6686
49260,"Muhammad Ibn Battuta Horizons",6459
49447,"Mitchison Vision",6510
49453,"Delporte Holdings",6421
49554,"Somerset Holdings",6528
49662,"Lenthall Landing",6568
49663,"Guth Vista",6568
49664,"McDevitt Terminal",6568
49665,"Weinbaum Vista",6568
49666,"Tavares Reach",6568
49667,"Barmin's Inheritance",6568
49668,"Royo's Folly",6568
49669,"Burbidge Lab",6568
49670,"Foster Base",6568
49671,"Hansteen Relay",6568
49672,"Muramatsu Prospect",6568
49673,"Andrews Hub",6568
49674,"Bugrov Silo",6568
49850,"Narlikar Vision",6588
50116,"Leonard Bastion",6428
50159,"Kessel's Folly",6728
50179,"Covey Beacon",6683
50180,"Burgess Camp",6683
50181,"Hovgaard Beacon",6679
50182,"Ashton Prospect",6679
50183,"Carlise Depot",6679
50196,"Coney Plant",6672
50197,"Mieville Landing",6672
50203,"Allen Forum",6684
50231,"Williams Beacon",6723
50232,"Dantec Survey",6723
50233,"Macan Landing",6424
50234,"Hopkinson Enterprise",6424
50235,"Resnick Penal Colony",6424
50236,"Sylvester Settlement",6424
50471,"Delany Enterprise",6542
50570,"Artyukhin Prospect",6728
50597,"Bunch Mine",6573
51164,"Turzillo Barracks",6531
51306,"Pinto Palace",6666
51310,"Sullivan Market",6666
51318,"Karlsefni Bastion",6666
51327,"Beekman Market",6625
51529,"Altshuller Holdings",6695
51671,"Timofeyevich Point",6452
51704,"Watts Port",6485
51707,"Gentil Settlement",6485
51945,"Auer's Inheritance",6741
51955,"Fabricius Depot",6499
52042,"Winthrop Prospect",6650
52062,"Vancouver Keep",6538
52126,"Landis Landing",6555
52127,"Lavochkin Observatory",6555
52152,"Wolszczan Base",6541
52171,"Brunel Base",6534
52228,"Obruchev Installation",6514
52231,"Jael Installation",6561
52272,"Reinhold Installation",6564
52273,"Fiorilla Keep",6420
52274,"Helffrich Vision",6420
52331,"Rasch Base",6657
52336,"Pytheas Port",6705
52337,"Kelleam Relay",6705
52338,"Maury Horizons",6705
52663,"Cook Horizons",6621
52668,"He Bastion",6659
52670,"Vaez de Torres Beacon",6575
52705,"Zetford Depot",6584
52706,"Orbik Observatory",6584
52859,"Roth Prospect",6661
52860,"Menezes Horizons",6661
52867,"Szentmartony Base",6439
52888,"Whitelaw Reach",6577
52903,"Perga Hub",6595
52905,"Marley Depot",6440
52912,"Mieville Beacon",6637
52926,"McIntyre Camp",6547
52934,"Spassky's Folly",6718
52957,"Mawson Depot",6675
52958,"Nagata Beacon",6447
52959,"Chandra Installation",6447
52962,"Dyson Barracks",6738
52978,"Petaja Silo",6537
52979,"Gagnan Mines",6596
52985,"McDevitt Lab",6676
52986,"Sabine's Folly",6676
52988,"Auld Legacy",6617
52989,"Tuttle Relay",6617
52998,"Young Prospect",6647
53008,"Lowry Vision",6602
53009,"Woodroffe Point",6602
53019,"Vonnegut Installation",6745
53245,"Coke Survey",6430
53257,"Antoniadi Point",6755
53275,"Shaara Terminal",6569
53294,"Piccard Arsenal",6517
53308,"Brackett Oasis",6539
53331,"Efremov Point",6603
53347,"Ikeya Landing",6448
53364,"Clement Escape",6500
53480,"Arnason Base",6469
53487,"Tietjen Depot",6671
53512,"Thurston Penal colony",6645
53513,"Fife Installation",6645
53516,"Smirnova Base",6490
53544,"Lloyd Settlement",6687
53545,"Leoniceno Keep",6638
53565,"McKee Base",6496
53574,"Pavlou Survey",6696
53592,"MacDonald Bastion",6611
53594,"Hodgson Vision",6648
53611,"Kotzebue Landing",6566
53744,"Andersson Landing",6698
53779,"Peltier Survey",6608
53792,"Davis Survey",6629
53793,"Benyovszky's Folly",6629
53794,"Dashiell Landing",6629
53795,"Dias' Progress",6629
53798,"Pelt Horizons",6432
53799,"Maire Keep",6432
53800,"Delsanti's Claim",6432
53821,"Roddenberry Enterprise",6640
53822,"Palisa Arsenal",6640
53823,"Hawkes Installation",6444
53824,"Fidalgo Penal colony",6444
53825,"Weyn Enterprise",6444
53837,"Jeschke Holdings",6713
53838,"Williams Vision",6713
53840,"Ortiz Moreno Landing",6442
53841,"Gordon Landing",6526
53842,"Fu Settlement",6526
53843,"Wnuk-Lipinski Settlement",6526
53844,"Hill Horizons",6526
53845,"Giacobini Base",6526
53890,"Garcia Prospect",6545
53897,"Jacobi Port",6605
53898,"Fisk Relay",6605
53899,"Langsdorff Relay",6707
53900,"Dummer Hub",6707
53960,"Barcelos' Inheritance",6503
54063,"Medupe Installation",6482
54064,"Tanner Prospect",6482
54067,"Arago Prospect",6634
54102,"Takahashi Horizons",6721
54135,"Langley Installation",6693
54136,"Gessi Horizons",6693
54137,"Zebrowski Port",6751
54138,"Ziemkiewicz's Inheritance",6751
54227,"Bretnor Bastion",6737
54228,"Aldiss Survey",6522
54229,"Vess' Inheritance",6522
54286,"Napier Beacon",6689
54306,"Nesvadba Enterprise",6754
54335,"West Silo",6704
54336,"Eddington Landing",6549
54395,"Viete Laboratory",6593
54396,"Dirac Point",6551
54565,"d'Allonville Lab",6592
54566,"Hadamard Barracks",6592
54567,"Lilienthal Survey",6592
54568,"Bruce Landing",6753
54569,"Timofeyevich Landing",6753
54570,"Clifford Holdings",6753
54617,"Drake Landing",6630
54618,"Houtman Survey",6630
54628,"Giles Landing",6607
54629,"Jacobi Installation",6636
54647,"Erdos Arsenal",6643
54648,"Tanaka Survey",6643
54649,"Parkinson Base",6643
54677,"de Andrade Keep",6416
54678,"McCrea Prospect",6416
54859,"Egan Vision",6422
54870,"Grigson Works",6708
54871,"Shepard Base",6708
54872,"Huygens Settlement",6708
54944,"Gulyaev Base",6570
54945,"Matheson Vista",6570
54972,"De Lay Vision",6651
54973,"Glass Silo",6651
55069,"Auld Survey",6463
55083,"Jones Prospect",6533
55133,"Godel Beacon",6415
55188,"Kippax Holdings",6581
55189,"Martins Holdings",6581
55230,"Whipple's Claim",6699
55336,"Lopez de Villalobos Holdings",6576
55379,"Wasden Hub",6622
55380,"McMullen Holdings",6622
55438,"Youll Depot",6633
55734,"Schwabe Terminal",6486
55854,"Daniel Base",6497
56626,"Cummings Legacy",6734
56627,"Person Beacon",6734
56681,"Stechkin Silo",6598
56682,"Piano Terminal",6598
56683,"Havilland Beacon",6598
56853,"Cardano's Folly",6670
56854,"Cleve's Folly",6670
57213,"Vuia Survey",6732
57309,"Frechet's Claim",6495
57310,"Klein Point",6729
57328,"Robinson's Inheritance",6694
57329,"Reed Laboratory",6431
57330,"Powell Barracks",6431
57473,"Beg Hub",6619
57474,"Giles Holdings",6619
57475,"Soper Installation",6619
57476,"Gessi Works",6619
57661,"Fearn Bastion",6750
57662,"Sargent Base",6701
57667,"Gibson Hub",6678
57767,"Williams Keep",6556
58385,"Brendan Point",6478
58428,"Uto Mines",6681
58617,"Cremona Base",6652
58636,"Milnor Horizons",6686
58644,"Heaviside Survey",6563
58645,"Okuni Landing",6563
58646,"Metcalf Vista",6563
58647,"Payne's Folly",6563
59360,"Behring Vision",6414
59361,"Gibson Works",6414
59362,"Burke Bastion",6414
59363,"Hermite Horizons",6658
59656,"Scalzi Prospect",6700
59664,"Bertin Settlement",6417
59765,"Haber Lab",6427
59766,"Silverberg Bastion",6427
59784,"Nelder Depot",6673
59880,"O'Brien's Inheritance",6423
59889,"Akers Installation",6559
59891,"Swanwick Installation",6669
59892,"Sargent Survey",6669
59908,"Carr Base",6627
59909,"Fearn Horizons",6627
59910,"Bennett Base",6572
59911,"Chertovsky's Folly",6572
59941,"Rawat Reach",6418
59942,"Donaldson Depot",6418
60116,"Williams Depot",6446
60121,"Gaultier de Varennes' Folly",6710
60130,"Kalam Arsenal",6449
60143,"Kent's Inheritance",6663
60203,"Davy Survey",6450
60410,"Busch Point",6587
60411,"Rodrigues Installation",6516
60513,"Gardner Works",6725
60721,"Tedin Depot",6726
60722,"Titius Barracks",6726
60878,"Tanaka Terminal",6453
61522,"Pacheco Hub",6461
61523,"Land Bastion",6709
61524,"Jordan Vision",6709
61529,"Peral Silo",6489
61539,"Swift Silo",6460
61540,"Mallett Prospect",6460
61627,"Euthymenes' Folly",6491
61635,"Speke's Progress",6712
61642,"Banks Depot",6464
61694,"Edwards Vista",6467
61708,"Grigson Plant",6518
61711,"Pierce Enterprise",6441
61727,"Hermite's Inheritance",6477
61746,"Metz Prospect",6473
61747,"Tavernier Depot",6473
61764,"Hamilton Beacon",6586
61770,"Niven Keep",6724
61771,"Barjavel Base",6724
61799,"Marques Prospect",6692
61847,"Ponce de Leon Bastion",6579
61907,"Ing Camp",6502
61921,"Hiraga Hub",6521
61947,"Maine Arsenal",6548
61948,"Slonczewski Base",6548
61949,"Bartoe Terminal",6498
61950,"Julian Refinery",6749
61954,"Piserchia Horizons",6513
61955,"Cabot Bastion",6513
61969,"Connes Bastion",6504
61976,"Quick Prospect",6573
61977,"Qushji Beacon",6573
61991,"Brust Point",6546
61992,"Barnes Prospect",6472
62016,"Ings Relay",6624
62017,"Volterra Enterprise",6578
62018,"Warner Settlement",6578
62035,"Merle Installation",6443
62037,"Bertin Bastion",6437
62038,"Eisele Bastion",6665
62066,"Finney Base",6475
62067,"Nearchus Holdings",6475
62097,"Lem Settlement",6743
62098,"Boucher Vision",6743
62131,"Strzelecki Observatory",6436
62167,"Luiken Arsenal",6565
62182,"Hodgkinson's Progress",6505
62183,"Hottot Silo",6505
62195,"Green Penal colony",6656
62783,"Jones Point",6554
62784,"Metcalf Prospect",6554
62785,"Nagata Landing",6554
839,"Parker Vision",7053
982,"Koolhaas Settlement",6961
990,"Mueller Port",6932
1003,"Jackson Port",6935
1689,"Crown Station",7022
2238,"Lintott City",7048
2497,"Vries Landing",6870
2505,"Barnaby Enterprise",6806
2793,"Homer Landing",7066
2955,"Zacuto Ring",6926
3309,"Farkas Port",7074
3384,"Sikorsky Dock",6944
3911,"Dilworth Hub",6827
4080,"Thome Gateway",6849
4147,"Bloomfield Port",6878
4152,"Johnson Ring",6944
4468,"Ziewe Survey",6994
4474,"Flammarion Hub",6994
4639,"Bulleid Enterprise",7009
4805,"Fabricius Terminal",6891
4808,"Osterbrock City",6891
4874,"Louis de Lacaille Orbital",7068
4875,"Kibalchich Station",6842
5456,"Andoyer Mine",6798
6896,"Bradley Prospect",6777
6897,"Louis de Lacaille Terminal",6879
6898,"Fleming Enterprise",6893
6899,"Fawcett's Pride",6896
6900,"Chadbourne Hub",6937
6901,"Gorgani Ring",6937
6902,"Ruppelt City",6937
6903,"Alfven Gateway",6964
6904,"Xuesen Station",6964
6905,"Maudslay Port",6973
6906,"Schlegel Platform",6973
6907,"Padalka Market",7016
6908,"Hawley Terminal",7044
6909,"Teng Dock",7049
6910,"Humboldt City",7067
6911,"Abbott Orbital",7071
6912,"Shepard Terminal",7083
9242,"Snyder Works",7080
9252,"Whelan Prospect",6905
9254,"Tomita Vision",6905
9642,"Priest Survey",6953
9879,"Bartlett Landing",6953
10149,"Davies Vision",6886
10166,"Khan Settlement",7095
10352,"Bowen City",7018
10545,"Leopold Heckmann Ring",7048
10690,"Vess Gateway",6826
11591,"Hooker Orbital",7005
11675,"Newton Hub",6989
11676,"Atwater Orbital",6989
11792,"Holland Survey",7075
11959,"Brorsen Vision",6772
12158,"Kirshner Vision",6965
12181,"Finlay Orbital",6858
12243,"Haro Station",6849
12311,"Charlier City",7039
12590,"Furukawa Mine",6810
12729,"Gunter Port",6968
12731,"Whelan Station",6968
12733,"Johnson Prospect",6968
12933,"Broglie Gateway",6919
12971,"Ball Colony",6808
12972,"Oikawa Landing",6808
12973,"Hevelius Hub",6808
13319,"Chernykh Terminal",6972
13543,"Lovell Station",6992
13545,"Sei Vision",6831
13556,"McKean Platform",7103
14179,"Check Dock",6765
14671,"Kepler Survey",7079
14672,"Peters Station",7079
14791,"Vela Installation",6764
14851,"Nomen Ring",6768
14852,"Mobius Orbital",6768
14853,"Janjetov Vision",6768
14854,"Metcalf Vision",6768
14903,"Busemann Orbital",6829
14963,"Maury Vision",6839
14966,"Tousey Gateway",6839
14971,"Melotte Terminal",6977
15029,"Hirasawa Prospect",6828
15030,"Struve Prospect",6828
15052,"Russo Vision",7042
15253,"Dornier Landing",7064
15254,"Cartier Hub",7064
15263,"Rankin Terminal",7052
15264,"Zubrin Vision",7052
15265,"Gehry Station",7052
15361,"Otus Stop",6974
15371,"Bonestell Vision",6826
15381,"Oshima Estate",7086
15413,"Chretien Oudemans Port",6902
15490,"Fedden Escape",6925
15538,"Gentil Station",6827
15574,"Boss Terminal",6978
15578,"Plait Hub",6863
15590,"Schoenherr Horizons",6978
15591,"Kanai Settlement",6978
15658,"Comper Dock",6958
15661,"Ptack Dock",6879
15663,"Froud Hub",6879
15719,"Gunter Installation",6920
15729,"Ross Terminal",7071
15730,"MacLeod Horizons",6955
15732,"Kessel Legacy",6929
15733,"Willis Relay",6929
15887,"Allen St. John City",6826
15962,"Ivanov Hub",6962
15973,"Lorenz Dock",6963
16049,"Farmer Orbital",6955
16050,"Cook Dock",6955
16051,"Kuttner Hub",7071
16065,"Ayton Innes Vision",6879
16118,"Gehry Terminal",6784
16119,"Michell Point",6784
16154,"Addams Terminal",7053
16155,"Ashman Platform",7053
16365,"Brand Dock",7025
16372,"Beaufoy Port",7087
16850,"Plancius Vision",6966
16951,"Tuttle Gateway",6913
17018,"J. G. Ballard Market",6997
17112,"Trumpler Hub",6818
17204,"Alexander Freeport",6939
17207,"Bentham Platform",6939
17268,"Krupkat Vision",6945
17269,"Frobisher Station",6945
17354,"Melia Gateway",7091
17399,"Malzberg Asylum",6970
17428,"Lucid Plant",6783
17494,"Linnehan Orbital",6790
17495,"Rennie Hub",6790
17582,"Artsutanov Station",6889
17865,"Wilhelm von Struve City",6861
17866,"Russell Terminal",6861
17867,"Bradfield Gateway",6861
18277,"Marcy Enterprise",7031
18421,"Haise Settlement",6797
18700,"Dukaj Mines",6847
18752,"Ahnert Market",6966
18877,"Kizim Dock",7065
18937,"Fabian City",7017
19022,"Saarinen Survey",6841
19323,"Hansen Point",7084
19324,"Pond Orbital",6757
19358,"Mallory Orbital",7070
19455,"Belyanin Vision",6884
19458,"Bendell Dock",6884
19459,"Timofeyevich Station",6884
19637,"Corte-Real Reformatory",6788
19650,"Daniel Landing",7094
19859,"Fozard Dock",6998
19876,"Yourkevitch Port",6844
19883,"McKay Terminal",7065
19884,"Kanwar Port",7065
19920,"Liebig Dock",6780
19921,"Lavoisier Orbital",6780
19922,"Cayley Gateway",6780
19925,"Klein Retreat",6969
19926,"Brackett Point",6969
19961,"Hatanaka Port",7047
19962,"Vess Station",7047
19978,"Barry Base",7074
19997,"Lundwall Orbital",6979
19998,"Panshin Orbital",6979
19999,"Kozin Port",6979
20000,"Benyovszky Ring",6979
20020,"Vyssotsky Vision",6866
20029,"Asami Port",7057
20030,"Jung Landing",7057
20031,"Riccioli Mines",7057
20088,"Zamka Dock",7083
20089,"Brunton Dock",7083
20090,"Zalyotin City",7083
20091,"Buchli Orbital",7083
20092,"Boswell Hub",7083
20093,"Singer Enterprise",7083
20112,"Young Colony",6795
20113,"Aaronson Landing",6795
20124,"Oren Station",6789
20125,"Hague Terminal",6789
20126,"De Hub",6789
20127,"Merrill Terminal",6789
20128,"Nakano Terminal",6789
20129,"Zeppelin Dock",6789
20130,"Rutan Vision",6789
20210,"Nakano Enterprise",6803
20211,"Piazzi Station",6803
20212,"Penrose Port",6803
20221,"Stebbins Depot",6762
20245,"Maskelyne Platform",6778
20246,"Delsanti's Claim",6778
20266,"Behnisch Orbital",6833
20267,"Stone Port",6833
20268,"Kemurdzhian Terminal",6952
20269,"Thorne Orbital",6952
20270,"Kempf Vision",6952
20277,"Oort Depot",6982
20278,"Hencke Camp",6982
20286,"Clark City",6987
20287,"Gerst City",6987
20309,"Nakamura Relay",6874
20316,"Stebbins Mines",6805
20317,"Grushin Orbital",6805
21046,"Madsen Port",7089
21145,"McQuay Landing",6799
21146,"Garrett Enterprise",6799
21165,"Lenoir City",7097
21166,"Khayyam Hub",7097
21167,"Georg Bothe Gateway",7097
21168,"Morukov Terminal",7097
21169,"Harris Enterprise",7097
21170,"Burbank Port",7097
21171,"Lorentz Dock",7097
21172,"Georg Bothe Enterprise",7097
21173,"Born City",7097
21207,"Caryanda Legacy",7087
21446,"Whitney Ring",6856
21452,"Selye Orbital",7003
21453,"Dunbar Gateway",7003
21488,"Brouwer Dock",6809
21513,"Markham Landing",7007
21514,"Low Prospect",7007
21523,"Gentil Port",6834
21524,"Barnard Station",6834
21593,"Whittle Settlement",7090
21594,"Seki Hub",7090
21648,"Bell Port",6849
21651,"Messerschmitt Survey",6908
21652,"Bohrmann Horizons",6908
21696,"Giancola Mine",6888
21697,"Qureshi Camp",6888
21711,"Phillips Platform",6841
21747,"Paola Station",6869
21768,"Moffitt Port",7099
21769,"Laumer Vision",7099
21770,"Drummond Landing",7099
21771,"DiFate Installation",6846
22288,"Giacobini Vision",6889
22289,"Isaev Vision",6889
22303,"Meech Base",6931
